Date,Spread,Z_Score,Volatility,Extreme_Z,Distance_From_Mean,Spread_Normalized,Range_Position,Recent_Extreme,MR_Strength,Vol_Expansion,Speed_To_Mean,Target_Return,Target_Direction,Pair_ID,Sector
2023-08-16,2.6785599494669796,-1.7160870131384627,0.9310181387765334,1,1.7160851699035153,2.8770192125018146,0.13736593462253086,1,1.7160851699035153,0.9522817455303446,1.2150098519489474,-0.1852293133738172,0,AIG-CB,financials
2023-08-17,2.6780673446157977,-1.5118168878057134,0.9831825033789525,1,1.5118153501305158,2.7238733516296385,0.13722369987777594,1,1.5118153501305158,1.0113544993153023,605.5441073016744,0.21875839703256617,1,AIG-CB,financials
2023-08-18,2.610449573483706,-1.404939441361475,1.0378082416756769,0,1.4049380876064834,2.5153462396122035,0.11769974189239872,1,1.4049380876064834,1.06751680077955,610.042270987329,0.3354776152908414,1,AIG-CB,financials
2023-08-21,2.4195545915725987,-1.4098523000115504,1.0911198806072457,0,1.4098510078977937,2.2174945366511865,0.06258071705540684,1,1.4098510078977937,1.1147703433622567,611.4659885574999,0.7650547370539869,1,AIG-CB,financials
2023-08-22,2.2416714257595274,-1.4286458290137942,1.0839088842769653,0,1.4286445109652648,2.068134499257621,0.01121872452749883,1,1.4286445109652648,1.1018715113459194,612.7482718414409,1.01012555167528,1,AIG-CB,financials
2023-08-23,1.9365612391029927,-1.5177784543144834,1.1604882515061912,1,1.5177771464364034,1.668745519693132,0.0,1,1.5177771464364034,1.1618225387257628,613.5300795833707,1.2069001897268663,1,AIG-CB,financials
2023-08-24,2.410788602121592,-1.1310035860543408,1.1472423957870954,0,1.1310026002098459,2.1013750098492476,0.12715305350279416,0,1.1310026002098459,1.1272515107189092,8.272833702165247,0.5720504231706656,1,AIG-CB,financials
2023-08-25,2.0629479599554585,-1.3286722172530259,1.1988117657928674,0,1.3286711089296455,1.7208258193606005,0.03388766387562081,1,1.3286711089296455,1.1492213210792057,4.875963731735243,0.5086832723678114,1,AIG-CB,financials
2023-08-28,2.306956397766349,-1.0372356401343445,1.236212623993175,0,1.0372348010919492,1.8661470420577453,0.09931285939915399,0,1.0372348010919492,1.1491928115264856,2.2132862221936342,0.5910338021431158,1,AIG-CB,financials
2023-08-29,2.4583195118349437,-0.837111185750145,1.2561810411451186,0,0.8371105193569326,1.9569771190121241,0.13989736304104675,0,0.8371105193569326,1.129051661385657,-0.917227092453115,0.10201928717029318,1,AIG-CB,financials
2023-08-30,2.4933306360931624,-0.734723586877745,1.2621040895960318,0,0.7347230047363743,1.9755333027705444,0.14928478288047017,0,0.7347230047363743,1.101594146752945,-7.368815350401311,0.15418977302397963,1,AIG-CB,financials
2023-08-31,2.896825741648364,-0.3491658596844367,1.2206501946297506,0,0.3491655736355955,2.3731806058871983,0.2574726242951882,0,0.3491655736355955,1.0437780958008709,-7.032853989987901,-0.32617873998731994,0,AIG-CB,financials
2023-09-01,2.9459271887745473,-0.2387954619877572,1.1616092063097256,0,0.23879525641495775,2.5360720599497393,0.27063803696509214,1,0.23879525641495775,0.982887080667579,-9.07852399909179,-0.400460425017485,0,AIG-CB,financials
2023-09-05,3.1846093286265855,0.07748306495743963,1.0249550939662815,0,0.07748298936096734,3.107069022150086,0.33463510939378144,1,-0.07748298936096734,0.8721408766360879,-7.960999466099752,-0.03288317492083337,0,AIG-CB,financials
2023-09-06,3.2517969774348074,0.32155093929924594,0.8313501634323326,0,0.32155055251811965,3.911460187304454,0.4961037002250953,1,-0.32155055251811965,0.7229373992085645,-5.775817078606371,-0.004187273217453935,0,AIG-CB,financials
2023-09-07,3.143461428829859,0.3112641977839205,0.7427688545998372,0,0.3112637787251826,4.2320799765404855,0.45894746460073266,1,-0.3112637787251826,0.670254343529713,-0.9056294150785421,-0.5060158987609285,0,AIG-CB,financials
2023-09-08,2.9828390252922574,0.2282834622644456,0.6423016634672719,0,0.22828310685028455,4.643977356703341,0.39786764583101236,1,-0.22828310685028455,0.6072652118417007,-0.8769456622691634,-0.26206428693999584,0,AIG-CB,financials
2023-09-11,2.57163123232327,-0.33086863594674654,0.49823047249939995,0,0.33086797186056527,5.161519041385663,0.32026080869198087,1,0.33086797186056527,0.5044670266474819,0.3330620740862539,0.8968652026817594,1,AIG-CB,financials
2023-09-12,2.897990199909465,0.5108213617937161,0.41616801104177903,0,0.5108201343564293,6.9634934918749565,0.6011917418377973,1,-0.5108201343564293,0.4595327981794539,0.3967943247713116,-0.1906446736587668,0,AIG-CB,financials
2023-09-13,2.560338799005237,-0.20883941276218157,0.36531686077147374,0,0.20883884109724213,7.0085234639180936,0.47427017640445074,1,0.20883884109724213,0.4473926202680961,-0.35374930290928336,-0.0019927259019354437,0,AIG-CB,financials
2023-09-14,2.647520409117142,0.03406678393653593,0.36519527281869657,0,0.03406669065304299,7.249582227887403,0.5405560453822914,1,-0.03406669065304299,0.5024316840815074,0.10161194961781461,6.450483319753175e-05,1,AIG-CB,financials
2023-09-15,2.570647001661044,-0.16167035793325746,0.3653196702823161,0,0.16166991538956618,7.03668642585834,0.4821077028020797,1,0.16166991538956618,0.5696348638140182,0.4378471890155645,0.5033299711556367,1,AIG-CB,financials
2023-09-18,2.5454667637570623,-0.22141873329675457,0.3657886488028166,0,0.221418127979644,6.958826670158804,0.4629626795753722,1,0.221418127979644,0.6511701890414023,1.0009964467052785,0.47186355759074416,1,AIG-CB,financials
2023-09-19,3.151726153705752,1.284792162342409,0.3803403903701192,0,1.2847887843451813,8.286571573603213,0.923913451614816,1,-1.2847887843451813,0.7648430554108736,1.031922630067502,-1.0871727273915468,0,AIG-CB,financials
2023-09-20,3.2476097042173535,1.3765110380598293,0.3881152961268667,0,1.3765074914140125,8.367620057766864,0.9968155746449373,1,-1.3765074914140125,0.8568508033660518,2.1010828738782776,-1.221838506786547,0,AIG-CB,financials
2023-09-21,2.6374455300689306,-0.3231845161311522,0.343343798974572,0,0.3231835748484618,7.681623656295021,0.4832380549832069,1,0.3231835748484618,0.831314733181487,2.108914426405998,-0.670426379531122,0,AIG-CB,financials
2023-09-22,2.7207747383522616,-0.129074573811379,0.3341750183073491,0,0.12907418756411188,8.141741445521399,0.5533303349665215,1,0.12907418756411188,0.874345153147618,1.8517293911891688,0.2506387858471868,1,AIG-CB,financials
2023-09-25,3.4684964350050294,1.9414824880018564,0.3267146516921102,1,1.941476545579209,10.616254278119696,0.9999991390747568,1,-1.941476545579209,0.8949890693363713,1.3780667733288354,-0.5343387058336333,0,AIG-CB,financials
2023-09-26,2.7073455262506982,-0.4827739949105159,0.30419946370953876,0,0.482772407884681,8.899873107477465,0.2465169834975948,1,0.482772407884681,0.8596801586546043,1.2554515310467054,0.5185510880444113,1,AIG-CB,financials
