Date,ADM,CAG,CL,COST,CPB,DG,DLTR,EL,GIS,HRL,K,KDP,KHC,KMB,KO,KR,MDLZ,MNST,MO,PEP,PG,PM,SYY,TAP,TGT,TSN,WMT
2021-08-13,54.96456527709961,27.859514236450195,71.7955322265625,426.2598571777344,36.68766784667969,219.8592529296875,101.7699966430664,305.0603332519531,50.92831802368164,39.811485290527344,52.584903717041016,30.704246520996094,30.601930618286133,115.66909790039062,50.02163314819336,39.07134246826172,56.44524002075195,49.060001373291016,34.07801818847656,136.2113037109375,129.13658142089844,81.81221771240234,70.58125305175781,43.988216400146484,229.19305419921875,71.26411437988281,47.11965560913086
2021-08-16,55.21119689941406,27.79405975341797,72.10282135009766,431.0570983886719,36.908573150634766,220.8621368408203,102.29000091552734,306.3493957519531,51.17512893676758,40.07978820800781,52.945796966552734,31.31031036376953,30.715065002441406,117.44044494628906,50.24015426635742,39.65544509887695,56.73922348022461,49.209999084472656,33.93077087402344,137.54281616210938,130.03561401367188,82.45647430419922,70.48351287841797,43.84895324707031,230.60397338867188,70.5680923461914,47.50410461425781
2021-08-17,54.46690368652344,27.875885009765625,72.3287582397461,430.56219482421875,37.299415588378906,215.0118408203125,100.4800033569336,301.3241271972656,51.79641342163086,40.798118591308594,53.723697662353516,30.88250160217285,30.634258270263672,117.99131774902344,50.06533432006836,41.47165298461914,57.068843841552734,48.7599983215332,34.04998016357422,137.41226196289062,130.2513885498047,82.5450439453125,69.89710235595703,43.2223014831543,223.92103576660156,70.26358032226562,47.48834991455078
2021-08-18,53.96183776855469,27.21314811706543,70.63872528076172,424.7273254394531,36.347801208496094,215.104736328125,101.43000030517578,298.03631591796875,50.45171356201172,39.99322509765625,52.52876663208008,30.641855239868164,29.858505249023438,115.78776550292969,49.38358688354492,42.22003936767578,56.09780502319336,47.93000030517578,33.81156921386719,136.00242614746094,128.83090209960938,81.29680633544922,68.36003875732422,42.54340744018555,217.7042236328125,69.73286437988281,46.98415756225586
2021-08-19,52.56184005737305,27.442245483398438,71.3707504272461,432.3897705078125,36.70466232299805,215.87547302246094,101.05999755859375,305.8076477050781,51.17512893676758,40.192291259765625,53.11421203613281,31.09640884399414,29.761531829833984,117.72858428955078,49.698238372802734,41.918861389160156,56.73031997680664,48.59000015258789,33.825592041015625,138.29119873046875,130.35025024414062,81.67530822753906,67.12505340576172,41.82101058959961,215.79608154296875,69.85467529296875,47.302425384521484
2021-08-20,52.22513198852539,27.59769630432129,71.21710205078125,436.8919677734375,36.772621154785156,218.02056884765625,102.66999816894531,308.4042053222656,51.31980895996094,40.09709548950195,53.05807113647461,31.034021377563477,29.575668334960938,117.15225219726562,49.505950927734375,42.84065628051758,56.56105041503906,48.369998931884766,33.98686599731445,137.80384826660156,130.44017028808594,81.67530822753906,68.22675323486328,41.59470748901367,222.8218994140625,69.55016326904297,47.72468948364258
2021-08-23,52.552974700927734,27.450422286987305,70.83753967285156,433.0274963378906,36.12690353393555,217.89053344726562,103.51000213623047,314.1112976074219,50.724056243896484,39.80282974243164,52.71322250366211,31.221179962158203,29.607995986938477,116.5166244506836,49.33113098144531,42.65813064575195,56.2136116027832,48.375,33.99388122558594,137.36871337890625,129.77487182617188,81.2162857055664,68.91089630126953,41.80359649658203,222.05686950683594,69.19344329833984,47.40956497192383
2021-08-24,52.81880569458008,27.082233428955078,70.19585418701172,430.0386657714844,35.70207595825195,216.13546752929688,105.20999908447266,315.33489990234375,49.71979522705078,39.274898529052734,52.1197624206543,31.167709350585938,29.53527069091797,115.0927963256836,48.95529556274414,41.75458526611328,55.45637893676758,48.314998626708984,33.8045539855957,135.6630401611328,128.72300720214844,81.03910827636719,69.70162963867188,42.169151306152344,220.40370178222656,68.83673095703125,46.92112731933594
2021-08-25,53.43019104003906,26.885868072509766,70.17779541015625,429.50567626953125,34.92890167236328,217.9834442138672,106.31999969482422,313.205322265625,49.49850845336914,39.24892807006836,51.30978775024414,31.12313461303711,29.696884155273438,115.02500915527344,49.007747650146484,41.80021286010742,55.11785125732422,48.564998626708984,34.11307907104492,135.06256103515625,128.2645263671875,81.5303726196289,70.32357788085938,41.69915008544922,220.8434295654297,68.48002624511719,46.940040588378906
2021-08-26,52.933990478515625,26.8613224029541,69.8705062866211,427.67803955078125,34.351139068603516,209.77447509765625,93.4800033569336,314.2981262207031,48.76658248901367,38.63444519042969,50.70029067993164,31.167709350585938,29.147396087646484,115.54199981689453,48.54450225830078,41.2252311706543,54.73477554321289,48.41999816894531,34.183204650878906,134.56655883789062,128.03976440429688,81.53842163085938,70.20807647705078,41.05508804321289,218.91766357421875,67.94929504394531,46.43270492553711
2021-08-27,53.669429779052734,27.04132652282715,69.98799133300781,428.6584777832031,35.17529296875,209.1708526611328,90.88999938964844,318.342529296875,49.1325569152832,38.876773834228516,50.748409271240234,31.31031036376953,29.39790153503418,115.55892944335938,48.64064025878906,41.51728820800781,55.13566589355469,48.665000915527344,34.73013687133789,134.83631896972656,127.94088745117188,82.2229232788086,71.30093383789062,41.65122985839844,219.1111297607422,68.30601501464844,46.1711540222168
2021-08-30,53.22639846801758,26.69767951965332,70.17779541015625,433.9793395996094,34.80146026611328,209.27297973632812,90.93000030517578,321.3268127441406,49.00490188598633,39.19700622558594,50.652164459228516,31.42617416381836,29.187793731689453,115.88946533203125,49.1038818359375,42.165287017822266,55.37620162963867,48.904998779296875,34.84933090209961,135.75877380371094,128.49826049804688,83.00408935546875,70.18142700195312,40.976192474365234,219.26942443847656,68.0189208984375,46.542991638183594
2021-08-31,53.16436767578125,27.098602294921875,70.44892120361328,433.5605163574219,35.45568084716797,206.9979248046875,90.54000091552734,318.5296325683594,49.20063400268555,39.41337966918945,51.1365852355957,31.791597366333008,29.408424377441406,116.79629516601562,49.217506408691406,42.010128021240234,55.29602813720703,48.78499984741211,35.220970153808594,136.0981903076172,128.0128173828125,82.94770812988281,70.7678451538086,41.66876220703125,217.17660522460938,68.7057876586914,46.66904067993164
2021-09-01,52.86311340332031,27.35223960876465,70.7923583984375,434.5409851074219,36.18636703491211,206.79359436035156,89.98999786376953,322.1033020019531,49.10702133178711,39.525875091552734,51.25806427001953,31.85398292541504,29.498308181762695,118.38118743896484,49.54964828491211,41.74545669555664,55.527652740478516,48.900001525878906,35.11579132080078,137.42098999023438,129.31639099121094,83.39868927001953,70.18142700195312,41.440834045410156,216.64024353027344,68.55705261230469,46.56820297241211
2021-09-02,53.3681755065918,27.38496971130371,70.96407318115234,438.7767333984375,36.373291015625,208.9015350341797,92.58999633789062,321.869384765625,49.29425811767578,37.708404541015625,51.395748138427734,31.9609317779541,29.473791122436523,119.03377532958984,49.61957931518555,43.1783447265625,55.16238021850586,48.79999923706055,35.788944244384766,137.52174377441406,129.415283203125,85.07376861572266,69.62168884277344,41.283023834228516,216.14776611328125,68.67953491210938,46.813995361328125
2021-09-03,53.34159851074219,27.40133285522461,70.41276550292969,440.2806396484375,36.577213287353516,206.5707244873047,92.80999755859375,319.7831726074219,49.16659164428711,37.0506477355957,51.379539489746094,31.40834617614746,29.277685165405273,119.28800964355469,49.5846061706543,42.575984954833984,54.984222412109375,48.790000915527344,35.7398567199707,137.64439392089844,129.5051727294922,85.4441909790039,68.72431945800781,41.18659210205078,214.82879638671875,68.4520492553711,47.03142166137695
